bpm	107.0
8	0.15	2	0	5	0	0	0	0	0
8	0.15	0	2	0	5	0	0	0	0
8	0.15	2	0	5	0	1	0	0	0
8	0.15	0	2	0	5	0	0	0	0
8	0.15	2	0	5	0	0	0	0	0
8	0.15	0	0	0	0	1	0	0	0
8	0.15	0	1	0	5	0	0	0	0
8	0.15	0	1	0	5	1	0	0	0
8	0.15	4	0	5	0	0	0	0	0
8	0.15	0	4	0	5	0	0	0	0
9	0.15	0	0	0	0	1	0	0	0
9	0.15	0	4	0	5	0	0	0	0
9	0.15	4	0	5	0	0	0	0	0
9	0.15	0	0	0	0	1	0	0	0
9	0.15	0	1	0	5	0	0	0	0
9	0.15	0	0	0	0	1	0	0	0
9	0.15	3	0	5	0	0	0	0	0
9	0.15	0	3	0	5	0	0	0	0
9	0.15	0	0	0	0	1	0	0	0
9	0.15	2	0	5	0	0	0	0	0
9	0.15	0	2	0	5	0	0	0	0
9	0.15	0	0	0	0	1	0	0	0
9	0.15	8	1	5	5	1	0	0	0
10	0.60	0	0	0	0	0	0	0	0
10	0.60	0	0	0	0	0	0	0	0
10	0.60	0	0	0	0	0	0	0	0
10	0.60	0	0	0	0	0	0	0	0
11	0.60	0	0	0	0	0	0	0	0
end	100.0
