bpm	80
1	0.600	0	0	0	0	0	0
1	0.600	0	0	0	0	0	0
1	0.600	0	0	0	0	0	0
1	0.600	0	0	0	0	0	0
2	0.600	0	0	0	0	0	1
2	0.600	0	0	0	0	0	1
2	0.500	0	1	0	5	0	1
2	0.200	1	0	5	0	0	1
2	0.150	0	1	0	5	0	1
2	0.150	1	0	5	0	0	1
2	0.150	0	5	0	5	1	0
3	0.150	5	0	5	0	0	1
3	0.150	0	5	0	5	1	1
3	0.150	5	0	5	0	0	1
3	0.150	5	1	5	5	0	1
3	0.150	5	0	5	0	1	1
3	0.150	0	5	0	5	0	1
3	0.150	5	1	5	5	0	1
3	0.150	5	0	5	0	0	1
3	0.100	5	1	5	5	0	1
3	0.150	5	0	5	0	1	1
3	0.150	0	5	0	5	0	1
3	0.100	5	1	5	5	0	1
3	0.150	0	0	0	0	1	1
3	0.100	5	0	5	0	0	1
3	0.150	5	1	5	5	0	1
3	0.200	5	0	5	0	0	1
4	0.150	0	5	0	5	0	1
4	0.150	5	0	5	0	1	1
4	0.150	0	5	0	5	0	1
4	0.150	5	1	5	5	0	1
4	0.150	5	0	5	0	1	1
4	0.150	0	5	0	5	0	1
4	0.150	5	1	5	5	0	1
4	0.150	5	0	5	0	0	1
4	0.100	0	1	0	5	0	1
4	0.100	0	0	0	0	1	1
4	0.100	0	1	0	5	0	1
4	0.100	5	1	5	5	0	1
4	0.200	5	0	5	0	1	0
4	0.100	0	0	0	0	0	1
4	0.150	5	1	5	5	0	1
4	0.150	5	0	5	0	0	1
5	0.150	5	1	5	5	0	1
5	0.150	5	0	5	0	1	1
5	0.150	0	5	0	5	0	1
5	0.150	5	1	5	5	0	1
5	0.150	5	0	5	0	1	1
5	0.150	0	5	0	5	0	1
5	0.150	5	1	5	5	0	1
5	0.150	5	0	5	0	0	1
5	0.150	5	1	5	5	0	1
5	0.100	0	0	0	0	1	1
5	0.100	0	1	0	5	0	1
5	0.150	5	1	5	5	0	1
5	0.150	5	0	5	0	1	1
5	0.100	5	0	5	0	0	1
5	0.150	0	1	0	5	0	1
5	0.150	5	0	5	0	0	1
6	0.150	5	1	5	5	0	1
6	0.150	5	0	5	0	1	1
6	0.150	0	5	0	5	0	1
6	0.150	5	1	5	5	0	1
6	0.150	5	0	5	0	1	1
6	0.150	0	5	0	5	0	1
6	0.150	5	1	5	5	0	1
6	0.150	5	0	5	0	0	1
6	0.150	5	1	5	5	0	1
6	0.150	5	1	5	5	0	1
6	0.100	5	0	5	0	0	1
6	0.150	5	1	5	5	0	1
6	0.150	5	0	5	0	1	1
6	0.150	0	5	0	5	0	1
6	0.150	5	0	5	0	1	1
6	0.150	0	5	0	5	1	0
7	0.300	5	0	5	0	0	1
7	0.150	0	5	0	5	0	1
7	0.150	5	1	5	5	0	1
7	0.150	5	0	5	0	1	1
7	0.150	0	5	0	5	0	1
7	0.150	5	1	5	5	0	1
7	0.150	5	0	5	0	0	1
7	0.100	5	0	5	0	0	1
7	0.150	0	5	0	5	1	1
7	0.150	5	0	5	0	0	1
7	0.150	0	5	0	5	0	1
7	0.150	0	5	0	5	1	1
7	0.150	5	0	5	0	0	1
7	0.100	0	1	0	5	0	1
7	0.150	5	0	5	0	0	1
8	0.100	5	0	5	0	0	1
8	0.150	0	5	0	5	0	1
8	0.100	5	0	5	0	0	1
8	0.150	5	1	5	5	0	1
8	0.200	5	0	5	0	1	1
8	0.100	5	0	5	0	0	1
8	0.150	0	1	0	5	0	1
8	0.150	5	0	5	0	0	1
8	0.100	5	0	5	0	0	1
8	0.150	0	5	0	5	0	1
8	0.150	5	0	5	0	0	1
8	0.150	5	1	5	5	0	1
8	0.150	5	0	5	0	1	0
8	0.100	0	0	0	0	0	1
8	0.150	5	1	5	5	0	1
8	0.150	5	0	5	0	1	1
9	0.150	0	5	0	5	0	1
9	0.100	0	5	0	5	1	1
9	0.100	0	5	0	5	0	1
9	0.200	5	1	5	5	0	1
9	0.150	5	0	5	0	1	1
9	0.150	0	5	0	5	0	1
9	0.150	5	1	5	5	0	1
9	0.150	5	0	5	0	0	1
9	0.100	0	1	0	5	0	1
9	0.100	0	0	0	0	1	1
9	0.100	0	1	0	5	0	1
